url,place_id,latitude,longitude,name,category,rating,reviews_count,price_range,address,website,phone,opening_status,weekly_hours,photo_url,review_breakdown,top_reviews
https://www.google.com/maps/place/S%C5%93ur+Patisserie/data=!4m7!3m6!1s0x479af713ce22d855:0x6f796aed5fe29a66!8m2!3d47.6631562!4d9.1701497!16s%2Fg%2F11nqpdlfp8!19sChIJVdgizhP3mkcRZpriX-1qeW8?authuser=0,0x479af713ce22d855:0x6f796aed5fe29a66,47.6631562,9.1701497,Sœur Patisserie,,5.0,,,"Brauneggerstraße 14, 78462 Konstanz, Germany",https://www.patisserie-soeur.de/?utm_source=ig&utm_medium=social&utm_content=link_in_bio&fbclid=PAdGRleASNGxNleHRuA2FlbQIxMQBzcnRjBmFwcF9pZA8xMjQwMjQ1NzQyODc0MTQAAadShpVCub5otN7WspJ-4ntsruYqS_F7oW4CzL7apPkrOkjMz79EVBqhP4jHzA_aem_MKOGzrFDWcHe6RkA3RX99w, Send to phone,,,,"{""5"": ""1"", ""4"": ""0"", ""3"": ""0"", ""2"": ""0"", ""1"": ""0""}",[]
https://www.google.com/maps/place/Roter+Gugelhan/data=!4m7!3m6!1s0x479af71d058eb6f1:0x1ec7fb1fe8709324!8m2!3d47.661523!4d9.175963!16s%2Fg%2F1tpf6317!19sChIJ8baOBR33mkcRJJNw6B_7xx4?authuser=0,0x479af71d058eb6f1:0x1ec7fb1fe8709324,47.661523,9.175963,Roter Gugelhan,Restaurant,4.4,,·€20–30,"Salmannsweilergasse 12, 78462 Konstanz, Germany",https://www.rotergugelhan.de/,+49 7531 15377,,,,"{""5"": ""890"", ""4"": ""332"", ""3"": ""88"", ""2"": ""46"", ""1"": ""57""}",[]
https://www.google.com/maps/place/Biobackst%C3%BCble+Zuck+%26+Kaun+GmbH+-+Filiale+Litzelstetten/data=!4m7!3m6!1s0x479a589d7bff4527:0xa83bcaca470da218!8m2!3d47.7136676!4d9.1752746!16s%2Fg%2F1tfkpqjh!19sChIJJ0X_e51YmkcRGKINR8rKO6g?authuser=0,0x479a589d7bff4527:0xa83bcaca470da218,47.7136676,9.1752746,Biobackstüble Zuck & Kaun GmbH - Filiale Litzelstetten,Bakery,4.5,,·€1–10,"Großherzog-Friedrich-Straße 3, 78465 Konstanz, Germany",http://www.biobodensee.net/geschaeft/biobaeckerei/backstuble-zuck-kaun/,+49 7531 943126,,,,"{""5"": ""106"", ""4"": ""23"", ""3"": ""6"", ""2"": ""6"", ""1"": ""7""}",[]
https://www.google.com/maps/place/Chu+Minh+Restaurant/data=!4m7!3m6!1s0x479af7018d89a2cb:0xdc23495d657ce041!8m2!3d47.665855!4d9.1738808!16s%2Fg%2F11y3ydxgn0!19sChIJy6KJjQH3mkcRQeB8ZV1JI9w?authuser=0,0x479af7018d89a2cb:0xdc23495d657ce041,47.665855,9.1738808,Chu Minh Restaurant,Asian restaurant,4.7,,·€30–50,"Frieda-Sigrist-Weg 1, 78462 Konstanz, Germany",https://www.chuminh-restaurant.de/,+49 7531 9325998,,,,"{""5"": ""191"", ""4"": ""18"", ""3"": ""7"", ""2"": ""5"", ""1"": ""8""}",[]
https://www.google.com/maps/place/Enis+Sporttreff+Restaurant-Pizzeria/data=!4m7!3m6!1s0x479af508e69f48a5:0x528d34702f1799b8!8m2!3d47.6884824!4d9.1299914!16s%2Fg%2F11j8j02kyp!19sChIJpUif5gj1mkcRuJkXL3A0jVI?authuser=0,0x479af508e69f48a5:0x528d34702f1799b8,47.6884824,9.1299914,Enis Sporttreff Restaurant-Pizzeria,Restaurant,4.8,,·€10–20,"Kindlebildstraße 77, 78467 Konstanz, Germany",https://www.enis-sporttreff.de/,+49 7531 8080977,,,,"{""5"": ""148"", ""4"": ""21"", ""3"": ""2"", ""2"": ""3"", ""1"": ""2""}",[]
https://www.google.com/maps/place/Hexenk%C3%BCche/data=!4m7!3m6!1s0x479af6e1fd37c187:0x69961ee0181c8149!8m2!3d47.6584601!4d9.1721965!16s%2Fg%2F1w_vm7dn!19sChIJh8E3_eH2mkcRSYEcGOAelmk?authuser=0,0x479af6e1fd37c187:0x69961ee0181c8149,47.6584601,9.1721965,Hexenküche,,4.3,,·€20–60,"Bodanstraße 30, 78462 Konstanz, Germany",http://www.hexenkueche-steakhaus.de/,+49 7531 24560,,,,"{""5"": ""893"", ""4"": ""244"", ""3"": ""85"", ""2"": ""38"", ""1"": ""93""}",[]
https://www.google.com/maps/place/Long+Food+Konstanz/data=!4m7!3m6!1s0x479af7121662be77:0x27ec3fe9503f79bd!8m2!3d47.6608798!4d9.1737408!16s%2Fg%2F11l67yxvrk!19sChIJd75iFhL3mkcRvXk_UOk_7Cc?authuser=0,0x479af7121662be77:0x27ec3fe9503f79bd,47.6608798,9.1737408,Long Food Konstanz,Asian restaurant,4.0,,·€10–20,"Obermarkt 6, 78462 Konstanz, Germany",, Send to phone,,,,"{""5"": ""64"", ""4"": ""9"", ""3"": ""8"", ""2"": ""10"", ""1"": ""13""}",[]
https://www.google.com/maps/place/Grillplatz+Wasserwerk/data=!4m7!3m6!1s0x479af79d5219c5b5:0x3f84c02daaf7ae2c!8m2!3d47.6710712!4d9.2135724!16s%2Fg%2F11c2kt2rt2!19sChIJtcUZUp33mkcRLK73qi3AhD8?authuser=0,0x479af79d5219c5b5:0x3f84c02daaf7ae2c,47.6710712,9.2135724,Grillplatz Wasserwerk,Barbecue area,4.5,,,"Seehalde 11, 78464 Konstanz-Staad, Germany",https://www.konstanz.de/leben+in+konstanz/freizeitanlagen_+spiel-+und+grillplaetze, Send to phone,,,,"{""5"": ""155"", ""4"": ""46"", ""3"": ""25"", ""2"": ""4"", ""1"": ""5""}",[]
https://www.google.com/maps/place/Sando+Asiadining+%26+Sushi/data=!4m7!3m6!1s0x479a7b849c1200bd:0x7adba91de123b87a!8m2!3d47.817987!4d8.8650263!16s%2Fg%2F11vwqxbtg3!19sChIJvQASnIR7mkcRergj4R2p23o?authuser=0,0x479a7b849c1200bd:0x7adba91de123b87a,47.817987,8.8650263,Sando Asiadining & Sushi,Restaurant,4.9,,·€20–30,"Bärenloh 3, 78269 Volkertshausen, Germany",https://sando-asiarestaurant.de/,+49 7774 922337,,,,"{""5"": ""351"", ""4"": ""30"", ""3"": ""3"", ""2"": ""4"", ""1"": ""2""}",[]
https://www.google.com/maps/place/Dates+House/data=!4m7!3m6!1s0x479af7d635fcfdff:0x69f0a70bface3b70!8m2!3d47.6620816!4d9.1758075!16s%2Fg%2F11hnx4hh4n!19sChIJ__38Ndb3mkcRcDvO-gun8Gk?authuser=0,0x479af7d635fcfdff:0x69f0a70bface3b70,47.6620816,9.1758075,Dates House,Cafe,4.9,,·€10–20,"Zollernstraße 12, 78462 Konstanz, Germany",https://www.hatamar.com/,+49 1511 1203183,,,,"{""5"": ""174"", ""4"": ""8"", ""3"": ""4"", ""2"": ""1"", ""1"": ""2""}",[]
https://www.google.com/maps/place/EVIN+-+Bagel+House/data=!4m7!3m6!1s0x479af799caf3a281:0xe083c85a5f81e28d!8m2!3d47.6792504!4d9.1689772!16s%2Fg%2F11z21df08t!19sChIJgaLzypn3mkcRjeKBX1rIg-A?authuser=0,0x479af799caf3a281:0xe083c85a5f81e28d,47.6792504,9.1689772,EVIN - Bagel House,Cafe,5.0,,·€1–10,"Wollmatinger Str. 133, 78467 Konstanz, Germany",https://www.instagram.com/evinbagelhouse/,+49 178 7119483,,,,"{""5"": ""28"", ""4"": ""1"", ""3"": ""0"", ""2"": ""0"", ""1"": ""0""}",[]
https://www.google.com/maps/place/McDonald%27s/data=!4m7!3m6!1s0x479af71c3a3bf43f:0xddf092259c9f2bb2!8m2!3d47.6595032!4d9.1768108!16s%2Fg%2F1th1t08j!19sChIJP_Q7Ohz3mkcRsiufnCWS8N0?authuser=0,0x479af71c3a3bf43f:0xddf092259c9f2bb2,47.6595032,9.1768108,McDonald's,Fast food restaurant,3.4,,·€10–20,"Bahnhofpl. 4, 78462 Konstanz-Altstadt, Germany",https://www.mcdonalds.com/de/de-de/restaurant-suche.html/l/konstanz/bahnhofplatz-4/86&cid=listing_0086,+49 7531 21911,,,,"{""5"": ""736"", ""4"": ""599"", ""3"": ""428"", ""2"": ""182"", ""1"": ""479""}",[]
https://www.google.com/maps/place/Thaiexpress/data=!4m7!3m6!1s0x479af6dbdf515793:0x88152a67dafa3754!8m2!3d47.6481433!4d9.162862!16s%2Fg%2F1tdvywcl!19sChIJk1dR39v2mkcRVDf62mcqFYg?authuser=0,0x479af6dbdf515793:0x88152a67dafa3754,47.6481433,9.162862,Thaiexpress,Thai restaurant,4.8,,·CHF 10–20,"Konstanzerstrasse 73, 8280 Kreuzlingen, Switzerland",http://thaiexpress.ch/,+41 71 544 70 44,,,,"{""5"": ""192"", ""4"": ""32"", ""3"": ""6"", ""2"": ""2"", ""1"": ""2""}",[]
https://www.google.com/maps/place/La+Piazza+Konstanz/data=!4m7!3m6!1s0x479af71c5017bc83:0x7fd6ab5f78cc4893!8m2!3d47.660716!4d9.1774491!16s%2Fg%2F1tkc5nlp!19sChIJg7wXUBz3mkcRk0jMeF-r1n8?authuser=0,0x479af71c5017bc83:0x7fd6ab5f78cc4893,47.660716,9.1774491,La Piazza Konstanz,Italian restaurant,4.6,,·€20–30,"Marktstätte 2, 78462 Konstanz-Altstadt, Germany",http://lapiazza-kn.de/,+49 7531 917927,,,,"{""5"": ""1,161"", ""4"": ""584"", ""3"": ""31"", ""2"": ""2"", ""1"": ""1""}",[]
https://www.google.com/maps/place/N+%C2%B0+eleven+-+Wine+%26+Coffee/data=!4m7!3m6!1s0x479af702a8451ef9:0xc910604cd0b7a05f!8m2!3d47.664207!4d9.174482!16s%2Fg%2F11bwqmzr2z!19sChIJ-R5FqAL3mkcRX6C30ExgEMk?authuser=0,0x479af702a8451ef9:0xc910604cd0b7a05f,47.664207,9.174482,N ° eleven - Wine & Coffee,Coffee roastery,4.8,,·$$,"Gerichtsgasse 11, 78462 Konstanz-Altstadt, Germany",http://www.no-elf.de/,+49 7531 9174637,,,,"{""5"": ""498"", ""4"": ""37"", ""3"": ""18"", ""2"": ""4"", ""1"": ""13""}",[]
https://www.google.com/maps/place/Dolce+Vita+Coffee+Shop/data=!4m7!3m6!1s0x479af71d111e267f:0x63caa933878c29fb!8m2!3d47.6619497!4d9.1758061!16s%2Fg%2F1tgx5ky5!19sChIJfyYeER33mkcR-ymMhzOpymM?authuser=0,0x479af71d111e267f:0x63caa933878c29fb,47.6619497,9.1758061,Dolce Vita Coffee Shop,Coffee store,4.7,,·€1–10,"Zollernstraße 23, 78462 Konstanz-Altstadt, Germany",https://dolcevita-coffeeshop.com/,+49 7531 914155,,,,"{""5"": ""170"", ""4"": ""22"", ""3"": ""5"", ""2"": ""3"", ""1"": ""6""}",[]
https://www.google.com/maps/place/Gaming+Arena+Konstanz/data=!4m7!3m6!1s0x479af73cc79222a1:0x16b395841278791b!8m2!3d47.6738782!4d9.1841513!16s%2Fg%2F11yq6wffmt!19sChIJoSKSxzz3mkcRG3l4EoSVsxY?authuser=0,0x479af73cc79222a1:0x16b395841278791b,47.6738782,9.1841513,Gaming Arena Konstanz,,5.0,,,"Zähringerpl. 32, 78464 Konstanz, Germany",https://gamingarena-konstanz.com/,+49 162 9638865,,,,"{""5"": ""51"", ""4"": ""0"", ""3"": ""0"", ""2"": ""0"", ""1"": ""0""}",[]
https://www.google.com/maps/place/Mozart+Bar/data=!4m7!3m6!1s0x479af746ee5aac13:0x245d2c241e72efd4!8m2!3d47.6635315!4d9.17488!16s%2Fg%2F11x1y4v_4f!19sChIJE6xa7kb3mkcR1O9yHiQsXSQ?authuser=0,0x479af746ee5aac13:0x245d2c241e72efd4,47.6635315,9.17488,Mozart Bar,Bar,5.0,,,"Katzgasse 2, 78462 Konstanz, Germany",https://sites.google.com/view/euphoria-events-bodensee/home, Send to phone,,,,"{""5"": ""1"", ""4"": ""0"", ""3"": ""0"", ""2"": ""0"", ""1"": ""0""}",[]
https://www.google.com/maps/place/Nane/data=!4m7!3m6!1s0x479af5676f479e19:0x739cb3e9827e6a26!8m2!3d47.7153478!4d9.0677446!16s%2Fg%2F1tfkv8qf!19sChIJGZ5Hb2f1mkcRJmp-gumznHM?authuser=0,0x479af5676f479e19:0x739cb3e9827e6a26,47.7153478,9.0677446,Nane,Turkish restaurant,4.4,,·€10–20,"Konstanzer Str. 7A, 78476 Allensbach, Germany",http://www.nane-restaurant.de/,+49 7533 6307,,,,"{""5"": ""257"", ""4"": ""66"", ""3"": ""10"", ""2"": ""12"", ""1"": ""21""}",[]
https://www.google.com/maps/place/Beyzade+Restaurant/data=!4m7!3m6!1s0x479af71e2318926b:0x7e7aa13555d5d6d9!8m2!3d47.657481!4d9.1728881!16s%2Fg%2F11g4csjd84!19sChIJa5IYIx73mkcR2dbVVTWhen4?authuser=0,0x479af71e2318926b:0x7e7aa13555d5d6d9,47.657481,9.1728881,Beyzade Restaurant,Restaurant,4.8,,·€20–30,"Zogelmannstraße 5, 78462 Konstanz-Altstadt, Germany",http://www.beyzade.info/,+49 7531 282941,,,,"{""5"": ""729"", ""4"": ""99"", ""3"": ""6"", ""2"": ""4"", ""1"": ""4""}",[]
https://www.google.com/maps/place/Seeb%C3%A4r+Softeis/data=!4m7!3m6!1s0x479af7c8693ee4a7:0xfa0495df9b71ed98!8m2!3d47.6606156!4d9.1786935!16s%2Fg%2F11w2n86n8l!19sChIJp-Q-acj3mkcRmO1xm9-VBPo?authuser=0,0x479af7c8693ee4a7:0xfa0495df9b71ed98,47.6606156,9.1786935,Seebär Softeis,Sundae restaurant,4.2,,·€1–10,"Hafenstraße, 78462 Konstanz, Germany",https://seebaer-konstanz.de/, Send to phone,,,,"{""5"": ""37"", ""4"": ""3"", ""3"": ""1"", ""2"": ""3"", ""1"": ""6""}",[]
https://www.google.com/maps/place/Holstein%E2%80%99s+Backhaus+%2F+Heimatliebe/data=!4m7!3m6!1s0x479af71ddce3fbfd:0xf8c352543c1cba9a!8m2!3d47.659219!4d9.1745526!16s%2Fg%2F1v1vc4t6!19sChIJ_fvj3B33mkcRmrocPFRSw_g?authuser=0,0x479af71ddce3fbfd:0xf8c352543c1cba9a,47.659219,9.1745526,Holstein’s Backhaus / Heimatliebe,Bakery,3.5,,·€1–10,"Rosgartenstraße 24, 78462 Konstanz, Germany",https://heimatliebe-bodensee.com/,+49 7531 29719,,,,"{""5"": ""48"", ""4"": ""23"", ""3"": ""11"", ""2"": ""11"", ""1"": ""27""}",[]
https://www.google.com/maps/place/Macaroni+%E2%80%93+Pizza+Pasta/data=!4m7!3m6!1s0x479af71eef14f53b:0xf5dd575b3200ad7b!8m2!3d47.6571999!4d9.1761557!16s%2Fg%2F11gcxz8pcj!19sChIJO_UU7x73mkcRe60AMltX3fU?authuser=0,0x479af71eef14f53b:0xf5dd575b3200ad7b,47.6571999,9.1761557,Macaroni – Pizza Pasta,Pizza restaurant,4.5,,·€10–20,"Bodanstraße 1, 78462 Konstanz, Germany",,+49 7531 2826706,,,,"{""5"": ""176"", ""4"": ""79"", ""3"": ""5"", ""2"": ""3"", ""1"": ""10""}",[]
https://www.google.com/maps/place/Turin%27s+Pizza/data=!4m7!3m6!1s0x479af792584fc1c5:0xb7f60c8afcad0e55!8m2!3d47.6828199!4d9.157936!16s%2Fg%2F11hdyjx_c3!19sChIJxcFPWJL3mkcRVQ6t_IoM9rc?authuser=0,0x479af792584fc1c5:0xb7f60c8afcad0e55,47.6828199,9.157936,Turin's Pizza,Pizza delivery,3.6,,·€10–20,"Fürstenbergstraße 96, 78467 Konstanz, Germany",https://turinspizza.de/,+49 7531 9599400,,,,"{""5"": ""188"", ""4"": ""13"", ""3"": ""14"", ""2"": ""15"", ""1"": ""89""}",[]
https://www.google.com/maps/place/Das+Haus+des+D%C3%B6ners+Konstanz/data=!4m7!3m6!1s0x479af79264df72c1:0xe204d98f42bf9634!8m2!3d47.6730701!4d9.1694346!16s%2Fg%2F11lzx023gn!19sChIJwXLfZJL3mkcRNJa_Qo_ZBOI?authuser=0,0x479af79264df72c1:0xe204d98f42bf9634,47.6730701,9.1694346,Das Haus des Döners Konstanz,Doner kebab restaurant,4.7,,·€10–20,"Max-Stromeyer-Straße 1, 78467 Konstanz, Germany",https://www.hausdesdoners.de/, Send to phone,,,,"{""5"": ""145"", ""4"": ""27"", ""3"": ""5"", ""2"": ""2"", ""1"": ""5""}",[]
https://www.google.com/maps/place/B%C3%A4ckerei+-+Konditorei+-+Caf%C3%A9+Nestel/data=!4m7!3m6!1s0x41087a1963471887:0xd99aadd1ccb7259c!8m2!3d47.6665577!4d9.1723721!16s%2Fg%2F12lr_zngv!19sChIJhxhHYxl6CEERnCW3zNGtmtk?authuser=0,0x41087a1963471887:0xd99aadd1ccb7259c,47.6665577,9.1723721,Bäckerei - Konditorei - Café Nestel,Bakery,3.4,,·€1–10,"Rheingutstraße 7, 78462 Konstanz-Altstadt, Germany",http://www.nestel.de/,+49 7531 284692,,,,"{""5"": ""38"", ""4"": ""21"", ""3"": ""7"", ""2"": ""7"", ""1"": ""25""}",[]
https://www.google.com/maps/place/Heimatbrezel+by+Heimatliebe/data=!4m7!3m6!1s0x479af71c90df8039:0x4c5a4fc9be970e63!8m2!3d47.672599!4d9.1830717!16s%2Fg%2F11zkmln03k!19sChIJOYDfkBz3mkcRYw6XvslPWkw?authuser=0,0x479af71c90df8039:0x4c5a4fc9be970e63,47.672599,9.1830717,Heimatbrezel by Heimatliebe,Bakery,4.4,,,"Zähringerpl. 7, 78464 Konstanz, Germany",https://www.heimatliebe-bodensee.com/,+49 7531 3628949,,,,"{""5"": ""4"", ""4"": ""0"", ""3"": ""0"", ""2"": ""1"", ""1"": ""0""}",[]
https://www.google.com/maps/place/Sol+%7C+Caffebar+%7C+Vegifood/data=!4m7!3m6!1s0x479af7022558ecd5:0x53ea371a5c19fd4!8m2!3d47.669882!4d9.175983!16s%2Fg%2F11b6z632qw!19sChIJ1exYJQL3mkcR1J_BpXGjPgU?authuser=0,0x479af7022558ecd5:0x53ea371a5c19fd4,47.669882,9.175983,Sol | Caffebar | Vegifood,Vegan restaurant,4.5,,·€10–20,"Ebertpl. 4, 78467 Konstanz-Petershausen-West, Germany",https://www.sol-konstanz.de/,+49 7531 9364990,,,,"{""5"": ""804"", ""4"": ""179"", ""3"": ""63"", ""2"": ""27"", ""1"": ""59""}",[]
https://www.google.com/maps/place/Mai+Tai/data=!4m7!3m6!1s0x479af728219f70e1:0xa64790d47318ab51!8m2!3d47.6743095!4d9.1832849!16s%2Fg%2F11rfm49gyq!19sChIJ4XCfISj3mkcRUasYc9SQR6Y?authuser=0,0x479af728219f70e1:0xa64790d47318ab51,47.6743095,9.1832849,Mai Tai,Cocktail bar,4.7,1,·€1–40,"Zähringerpl. 34, 78464 Konstanz-Petershausen-West, Germany",,+49 163 7236832,,,,"{""5"": ""32"", ""4"": ""1"", ""3"": ""1"", ""2"": ""0"", ""1"": ""2""}",[]
https://www.google.com/maps/place/Restaurant+Misoga/data=!4m7!3m6!1s0x479aa74a381e0581:0x1f27f1d07f05d301!8m2!3d47.361412!4d8.560883!16s%2Fg%2F1ptx_56kr!19sChIJgQUeOEqnmkcRAdMFf9DxJx8?authuser=0,0x479aa74a381e0581:0x1f27f1d07f05d301,47.361412,8.560883,Restaurant Misoga,Korean restaurant,4.5,,·CHF 30–70,"Drahtzugstrasse 5, 8008 Zürich, Switzerland",https://misoga.kr/de?utm_source=gbp&utm_medium=organic&utm_campaign=profile&utm_content=website,+41 44 422 99 90,,,,"{""5"": ""562"", ""4"": ""166"", ""3"": ""48"", ""2"": ""19"", ""1"": ""20""}",[]
https://www.google.com/maps/place/Pilsbar+zur+Schmiede/data=!4m7!3m6!1s0x479af71da3e1fc0b:0x46bf8d1073e61540!8m2!3d47.6608157!4d9.175079!16s%2Fg%2F11b76mh58n!19sChIJC_zhox33mkcRQBXmcxCNv0Y?authuser=0,0x479af71da3e1fc0b:0x46bf8d1073e61540,47.6608157,9.175079,Pilsbar zur Schmiede,Pub,4.7,,·€10–20,"Tirolergasse 12, 78462 Konstanz-Altstadt, Germany",,+49 7531 2842977,,,,"{""5"": ""115"", ""4"": ""27"", ""3"": ""3"", ""2"": ""0"", ""1"": ""1""}",[]
https://www.google.com/maps/place/Sila+Restaurant/data=!4m7!3m6!1s0x479af65ca42e085d:0x916e952d96481a9e!8m2!3d47.6838272!4d9.161684!16s%2Fg%2F11g8ybl32c!19sChIJXQgupFz2mkcRnhpIli2VbpE?authuser=0,0x479af65ca42e085d:0x916e952d96481a9e,47.6838272,9.161684,Sila Restaurant,Turkish restaurant,4.6,,·€10–20,"Schleyerweg 5, 78467 Konstanz-Fürstenberg, Germany",http://www.silarestaurant.de/,+49 7531 78555,,,,"{""5"": ""129"", ""4"": ""31"", ""3"": ""3"", ""2"": ""6"", ""1"": ""5""}",[]
https://www.google.com/maps/place/Strandbar+HWTG+-+Seezeit/data=!4m7!3m6!1s0x479af6fc06e8b065:0x1c6ae8c87e8ca759!8m2!3d47.6683436!4d9.1702847!16s%2Fg%2F11cm_pyb1x!19sChIJZbDoBvz2mkcRWaeMfsjoahw?authuser=0,0x479af6fc06e8b065:0x1c6ae8c87e8ca759,47.6683436,9.1702847,Strandbar HWTG - Seezeit,Bar,4.4,,·€1–10,"Webersteig 12, 78462 Konstanz-Altstadt, Germany",https://seezeit.com/essen/mensa-cafeteria-co/strandbar/, Send to phone,,,,"{""5"": ""371"", ""4"": ""157"", ""3"": ""44"", ""2"": ""8"", ""1"": ""16""}",[]
https://www.google.com/maps/place/Brasserie+Chez+L%C3%A9on/data=!4m7!3m6!1s0x479af71cfb6ac413:0x8ce9baad21666de3!8m2!3d47.6615808!4d9.1768373!16s%2Fg%2F1tfjk2v6!19sChIJE8Rq-xz3mkcR421mIa266Yw?authuser=0,0x479af71cfb6ac413:0x8ce9baad21666de3,47.6615808,9.1768373,Brasserie Chez Léon,,4.6,,·€10–30,"Zollernstraße 1, 78462 Konstanz-Altstadt, Germany",http://chezleon.de/,+49 7531 282728,,,,"{""5"": ""1,123"", ""4"": ""567"", ""3"": ""24"", ""2"": ""5"", ""1"": ""7""}",[]
https://www.google.com/maps/place/Meera/data=!4m7!3m6!1s0x479af7aeae6d7d51:0xe19b9e3a41a5c07c!8m2!3d47.678002!4d9.1855661!16s%2Fg%2F11b5pkf14z!19sChIJUX1trq73mkcRfMClQTqem-E?authuser=0,0x479af7aeae6d7d51:0xe19b9e3a41a5c07c,47.678002,9.1855661,Meera,Singaporean restaurant,4.5,,·€20–30,"Friedrichstraße 32, 78464 Konstanz, Germany",https://meera-restaurant-konstanz.de/,+49 7531 3692786,,,,"{""5"": ""547"", ""4"": ""131"", ""3"": ""37"", ""2"": ""15"", ""1"": ""24""}",[]
https://www.google.com/maps/place/Manhattan+Bar/data=!4m7!3m6!1s0x479af71d823d6bdd:0x5b3a9abbba90048d!8m2!3d47.6604025!4d9.1731057!16s%2Fg%2F1vvr55x9!19sChIJ3Ws9gh33mkcRjQSQuruaOls?authuser=0,0x479af71d823d6bdd:0x5b3a9abbba90048d,47.6604025,9.1731057,Manhattan Bar,Bar,4.4,,·€10–20,"Hussenstraße 5, 78462 Konstanz-Altstadt, Germany",,+49 7531 917555,,,,"{""5"": ""32"", ""4"": ""5"", ""3"": ""1"", ""2"": ""1"", ""1"": ""4""}",[]
https://www.google.com/maps/place/Akropolis/data=!4m7!3m6!1s0x479af6e267c99473:0xefc4757863877066!8m2!3d47.660845!4d9.172107!16s%2Fg%2F1tf_gczl!19sChIJc5TJZ-L2mkcRZnCHY3h1xO8?authuser=0,0x479af6e267c99473:0xefc4757863877066,47.660845,9.172107,Akropolis,Greek restaurant,4.5,,·€20–30,"Ob. Laube 55, 78462 Konstanz, Germany",http://akropolis4.cafelists.com/,+49 7531 21478,,,,"{""5"": ""888"", ""4"": ""270"", ""3"": ""71"", ""2"": ""29"", ""1"": ""44""}",[]
https://www.google.com/maps/place/UMee+-+Asian+Cuisine+%26+Sushi+Bar/data=!4m7!3m6!1s0x479a7dfc32d85e31:0xa6df333c9290d11!8m2!3d47.7607308!4d8.8255406!16s%2Fg%2F11y6bd_91k!19sChIJMV7YMvx9mkcREQ0pyTPzbQo?authuser=0,0x479a7dfc32d85e31:0xa6df333c9290d11,47.7607308,8.8255406,UMee - Asian Cuisine & Sushi Bar,Asian restaurant,4.8,,·€20–30,"Schaffhauser Str. 58, 78224 Singen (Hohentwiel), Germany",https://www.umee-singen.de/,+49 7731 880754,,,,"{""5"": ""228"", ""4"": ""25"", ""3"": ""2"", ""2"": ""3"", ""1"": ""1""}",[]
https://www.google.com/maps/place/B%C3%BCrgerstuben/data=!4m7!3m6!1s0x479af71c4502793d:0x8ef39f32ac611bcf!8m2!3d47.6602837!4d9.1774621!16s%2Fg%2F1thd5nj4!19sChIJPXkCRRz3mkcRzxthrDKf844?authuser=0,0x479af71c4502793d:0x8ef39f32ac611bcf,47.6602837,9.1774621,Bürgerstuben,Restaurant,4.3,,·€20–30,"Bahnhofpl. 7, 78462 Konstanz-Altstadt, Germany",http://konstanzer-buergerstuben.de/,+49 7531 24662,,,,"{""5"": ""865"", ""4"": ""445"", ""3"": ""135"", ""2"": ""42"", ""1"": ""55""}",[]
https://www.google.com/maps/place/Biobackst%C3%BCble+Zuck+%26+Kaun+GmbH+-+Filiale+Gottmannplatz/data=!4m7!3m6!1s0x479af6f8b614b5d9:0x8378523efac794ea!8m2!3d47.6727778!4d9.1705782!16s%2Fg%2F1tk_n7gm!19sChIJ2bUUtvj2mkcR6pTH-j5SeIM?authuser=0,0x479af6f8b614b5d9:0x8378523efac794ea,47.6727778,9.1705782,Biobackstüble Zuck & Kaun GmbH - Filiale Gottmannplatz,Bakery,4.4,,·€1–10,"Gottmannpl. 2, 78467 Konstanz-Petershausen-West, Germany",http://www.biobodensee.net/geschaeft/biobaeckerei/backstuble-zuck-kaun-3/,+49 7531 62362,,,,"{""5"": ""72"", ""4"": ""10"", ""3"": ""9"", ""2"": ""4"", ""1"": ""6""}",[]
https://www.google.com/maps/place/Eugens+Bio+Patisserie/data=!4m7!3m6!1s0x479af71cfff94671:0x2bddbda7e13ecd30!8m2!3d47.6610805!4d9.1764277!16s%2Fg%2F11csqc183s!19sChIJcUb5_xz3mkcRMM0-4ae93Ss?authuser=0,0x479af71cfff94671:0x2bddbda7e13ecd30,47.6610805,9.1764277,Eugens Bio Patisserie,,4.4,,,"Münzgasse 4, 78462 Konstanz, Germany",https://www.eugens.bio/,+49 7531 9411830,,,,"{""5"": ""618"", ""4"": ""186"", ""3"": ""46"", ""2"": ""31"", ""1"": ""34""}",[]
https://www.google.com/maps/place/Burgerheart+Konstanz/data=!4m7!3m6!1s0x479af7f5b3d1fe6b:0x77fa108d05be3c4e!8m2!3d47.6581325!4d9.1729667!16s%2Fg%2F11h326xqxg!19sChIJa_7Rs_X3mkcRTjy-BY0Q-nc?authuser=0,0x479af7f5b3d1fe6b:0x77fa108d05be3c4e,47.6581325,9.1729667,Burgerheart Konstanz,Hamburger restaurant,4.7,,·€10–20,"Bodanstraße 23, 78462 Konstanz-Altstadt, Germany",http://konstanz.burgerheart.com/,+49 7531 8077100,,,,"{""5"": ""1,549"", ""4"": ""472"", ""3"": ""30"", ""2"": ""14"", ""1"": ""27""}",[]
